season_id,season_label,order,title,is_rerun,broadcast_format,broadcast_start,animation_studio,op_title,op_artist,ed_title,ed_artist,detail_url
5947,2026秋アニメ,1,アイカツ！ アンコール放送,False,TVアニメ,2012年10月8日（月）〜2013年9月26日（木） テレビ東京ほか 【アンコール放送】 2026年10月9日（金）～ テレビ東京ほか,,Signalize!,わか・ふうり・すなお・りすこ from STAR☆ANIS,カレンダーガール,わか・ふうり・すなお from STAR☆ANIS,https://www.animatetimes.com/tag/details.php?id=3012
5947,2026秋アニメ,2,アオアシ Season2,False,TVアニメ,2026年10月4日（日）～ NHK Eテレにて,トムス・エンタテインメント,,,,,https://www.animatetimes.com/tag/details.php?id=25889
5947,2026秋アニメ,3,アオのハコ Season2,False,TVアニメ,2026年10月4日（日）～ TBS系にて,エレクトリックサーカス,あなたの花の色,aiko,blue in,エルスウェア紀行,https://www.animatetimes.com/tag/details.php?id=25746
5947,2026秋アニメ,4,FX戦士くるみちゃん,False,TVアニメ,2026年10月1日（木）～ TOKYO MX・BS11ほか,パッショーネ,FX戦士くるみちゃん,福賀くるみ（CV：鈴木愛奈）,$・¥・€ （ドル・エン・ユーロ）,福賀くるみ（CV：鈴木愛奈）,https://www.animatetimes.com/tag/details.php?id=27441
5947,2026秋アニメ,5,おじさんはカワイイものがお好き。,False,TVアニメ,2026年10月4日（日）～ TOKYO MX・BS朝日ほか,ライデンフィルム,,,,,https://www.animatetimes.com/tag/details.php?id=27078
5947,2026秋アニメ,6,カードファイト!! ヴァンガード Divinez 運命星戦編,False,TVアニメ,2026年11月7日（土）～2026年11月21日（土） テレビ愛知・テレ東系列6局ネットほか 【劇場先行】 2026年10月2日（金）,キネマシトラス,,,,,https://www.animatetimes.com/tag/details.php?id=28214
5947,2026秋アニメ,7,ガールズ＆パンツァー もっとらぶらぶ作戦です！,False,TVアニメ,2026年10月8日（木）～ TOKYO MX・BS日テレほか,P.A.WORKS,,,,,https://www.animatetimes.com/tag/details.php?id=25683
5947,2026秋アニメ,8,貸した魔力は【リボ払い】で強制徴収,False,TVアニメ,2026年10月3日（土）～ テレビ朝日系ほか,SynergySP,,,,,https://www.animatetimes.com/tag/details.php?id=27102
5947,2026秋アニメ,9,彼方から,False,TVアニメ,2026年10⽉4⽇（⽇）～ TOKYO MXほか,スタジオディーン,,,,,https://www.animatetimes.com/tag/details.php?id=27963
5947,2026秋アニメ,10,彼女の友達,False,TVアニメ,2026年10月～,Quad,,,,,https://www.animatetimes.com/tag/details.php?id=28903
